,Unnamed: 0.1,Unnamed: 0,ID_do_cliente,Idade,Gênero,Item_comprado,Categoria,Valor_da_compra_(USD),Localização,Tamanho,Cor,Temporada,Avaliação_da_avaliação,Status_da_assinatura,Método_de_pagamento,Tipo_de_envio,Desconto_aplicado,Código_promocional_usado,Compras_Anteriores,Método_de_pagamento_preferido,Frequência_de_compras
1901,1901,1901,1902,56,Masculino,Meias,Roupas,76,Arizona,S,Beige,Inverno,3.9,No,Venmo,Store Pickup,No,No,50,Cash,Trimestral
1902,1902,1902,1903,31,Masculino,Sandálias,Calçados,22,New Mexico,S,Olive,Primavera,5.0,No,Bank Transfer,Store Pickup,No,No,21,Venmo,Mensal
1903,1903,1903,1904,59,Masculino,Calças,Roupas,63,North Carolina,M,Gold,Verão,3.3,No,Bank Transfer,Standard,No,No,37,Bank Transfer,Semanal
1904,1904,1904,1905,22,Masculino,T-shirt,Roupas,71,Nevada,S,Silver,Primavera,4.2,No,PayPal,Free Shipping,No,No,46,Cash,Mensal
1905,1905,1905,1906,47,Masculino,Botas,Calçados,35,Idaho,M,Teal,Verão,4.9,No,Debit Card,2-Day Shipping,No,No,14,Bank Transfer,Quinzenal
1906,1906,1906,1907,23,Masculino,Mochila,Acessórios,30,Vermont,M,Green,Primavera,4.6,No,Bank Transfer,2-Day Shipping,No,No,24,PayPal,Quinzenal
1907,1907,1907,1908,69,Masculino,Saia,Roupas,74,New Mexico,L,Orange,Outono,4.8,No,Cash,Store Pickup,No,No,36,Credit Card,Cada 3 meses
1908,1908,1908,1909,18,Masculino,Lenço,Acessórios,71,Georgia,XL,Charcoal,Inverno,2.7,No,Credit Card,Next Day Air,No,No,19,Debit Card,Cada 2 semanas
1909,1909,1909,1910,50,Masculino,Suéter,Roupas,84,Kentucky,S,Black,Primavera,4.3,No,PayPal,Store Pickup,No,No,12,Credit Card,Mensal
1910,1910,1910,1911,29,Masculino,Sandálias,Calçados,38,New York,S,Yellow,Outono,3.8,No,Venmo,Express,No,No,13,Debit Card,Trimestral
1911,1911,1911,1912,65,Masculino,Jóias,Acessórios,81,Arizona,M,Gray,Primavera,4.9,No,Credit Card,Express,No,No,32,Debit Card,Cada 2 semanas
1912,1912,1912,1913,29,Masculino,Suéter,Roupas,56,Colorado,S,Charcoal,Inverno,3.4,No,Cash,2-Day Shipping,No,No,5,Credit Card,Cada 2 semanas
1913,1913,1913,1914,49,Masculino,Saia,Roupas,48,Kentucky,M,Peach,Inverno,3.6,No,Venmo,Express,No,No,29,Cash,Anual
1914,1914,1914,1915,28,Masculino,Shorts,Roupas,97,Alaska,L,Green,Outono,3.4,No,Venmo,Standard,No,No,40,Credit Card,Quinzenal
1915,1915,1915,1916,51,Masculino,Mochila,Acessórios,74,Alabama,M,Magenta,Outono,4.7,No,PayPal,2-Day Shipping,No,No,44,Cash,Semanal
1916,1916,1916,1917,26,Masculino,Hoodie,Roupas,50,Connecticut,S,Beige,Inverno,3.0,No,PayPal,Next Day Air,No,No,3,Debit Card,Cada 2 semanas
1917,1917,1917,1918,38,Masculino,Saia,Roupas,71,Hawaii,L,Black,Inverno,3.4,No,Venmo,Free Shipping,No,No,35,PayPal,Cada 2 semanas
1918,1918,1918,1919,35,Masculino,Saia,Roupas,33,Idaho,S,Purple,Verão,4.6,No,PayPal,Standard,No,No,33,Debit Card,Mensal
1919,1919,1919,1920,34,Masculino,Mochila,Acessórios,56,Virginia,M,Olive,Verão,3.1,No,Credit Card,Express,No,No,20,PayPal,Cada 2 semanas
1920,1920,1920,1921,51,Masculino,Blusa,Roupas,84,Connecticut,M,Purple,Primavera,2.8,No,Bank Transfer,Standard,No,No,40,Cash,Cada 3 meses
1921,1921,1921,1922,47,Masculino,Camisa,Roupas,36,Michigan,M,Green,Outono,3.5,No,Cash,Store Pickup,No,No,13,Venmo,Anual
1922,1922,1922,1923,18,Masculino,Luvas,Acessórios,63,Kentucky,S,Peach,Verão,4.6,No,PayPal,Standard,No,No,9,PayPal,Mensal
1923,1923,1923,1924,64,Masculino,Sandálias,Calçados,36,Nebraska,XL,Blue,Verão,4.3,No,PayPal,Standard,No,No,7,Cash,Anual
1924,1924,1924,1925,30,Masculino,Jaqueta,Agasalhos,63,Michigan,M,Gray,Outono,4.8,No,Venmo,Free Shipping,No,No,42,PayPal,Trimestral
1925,1925,1925,1926,59,Masculino,Tênis,Calçados,32,Utah,L,Black,Inverno,2.9,No,Venmo,Express,No,No,44,Credit Card,Quinzenal
1926,1926,1926,1927,66,Masculino,Mochila,Acessórios,93,New Mexico,M,Silver,Primavera,3.0,No,Venmo,Express,No,No,6,PayPal,Anual
1927,1927,1927,1928,40,Masculino,Calças,Roupas,29,Florida,M,Pink,Verão,2.9,No,Debit Card,Standard,No,No,8,Cash,Cada 3 meses
1928,1928,1928,1929,25,Masculino,Óculos de sol,Acessórios,92,Mississippi,S,Lavender,Verão,3.7,No,PayPal,Standard,No,No,10,PayPal,Semanal
1929,1929,1929,1930,59,Masculino,Jeans,Roupas,33,Hawaii,L,Brown,Outono,4.7,No,Debit Card,Standard,No,No,46,Venmo,Trimestral
1930,1930,1930,1931,66,Masculino,Calças,Roupas,52,North Carolina,L,Turquoise,Primavera,3.5,No,Bank Transfer,Store Pickup,No,No,26,Cash,Semanal
1931,1931,1931,1932,54,Masculino,Jóias,Acessórios,42,Illinois,S,Olive,Primavera,2.7,No,PayPal,Store Pickup,No,No,6,Debit Card,Cada 3 meses
1932,1932,1932,1933,42,Masculino,Hoodie,Roupas,36,Maryland,M,White,Primavera,5.0,No,Cash,Free Shipping,No,No,47,Credit Card,Cada 3 meses
1933,1933,1933,1934,48,Masculino,Sandálias,Calçados,67,Montana,L,Violet,Verão,4.1,No,Cash,Next Day Air,No,No,28,Venmo,Anual
1934,1934,1934,1935,34,Masculino,Jaqueta,Agasalhos,43,Michigan,L,Gold,Inverno,2.7,No,Debit Card,Free Shipping,No,No,23,Bank Transfer,Anual
1935,1935,1935,1936,19,Masculino,Blusa,Roupas,68,North Carolina,XL,Violet,Primavera,4.8,No,Debit Card,Free Shipping,No,No,45,Cash,Quinzenal
1936,1936,1936,1937,70,Masculino,Jóias,Acessórios,60,Minnesota,S,Teal,Verão,4.3,No,PayPal,2-Day Shipping,No,No,44,PayPal,Cada 3 meses
1937,1937,1937,1938,43,Masculino,Meias,Roupas,53,Delaware,M,Olive,Verão,4.5,No,Venmo,2-Day Shipping,No,No,11,Bank Transfer,Mensal
1938,1938,1938,1939,46,Masculino,Jeans,Roupas,23,Kentucky,L,Blue,Primavera,3.8,No,Bank Transfer,Standard,No,No,39,Debit Card,Cada 2 semanas
1939,1939,1939,1940,66,Masculino,Luvas,Acessórios,57,Ohio,L,Magenta,Inverno,3.7,No,Bank Transfer,Store Pickup,No,No,20,PayPal,Cada 3 meses
1940,1940,1940,1941,50,Masculino,Chapéu,Acessórios,89,Alaska,L,Gray,Outono,3.9,No,Venmo,2-Day Shipping,No,No,48,PayPal,Quinzenal
1941,1941,1941,1942,55,Masculino,Sapatos,Calçados,99,Vermont,XL,Peach,Inverno,3.3,No,PayPal,Standard,No,No,46,Credit Card,Trimestral
1942,1942,1942,1943,63,Masculino,Calças,Roupas,28,Alabama,M,Cyan,Outono,3.4,No,Credit Card,Express,No,No,22,PayPal,Mensal
1943,1943,1943,1944,32,Masculino,Meias,Roupas,53,Wisconsin,L,Violet,Verão,3.8,No,Debit Card,Next Day Air,No,No,45,Cash,Anual
1944,1944,1944,1945,30,Masculino,Hoodie,Roupas,45,Arkansas,M,Gold,Inverno,2.7,No,Debit Card,Free Shipping,No,No,49,Cash,Cada 3 meses
1945,1945,1945,1946,35,Masculino,Hoodie,Roupas,38,Georgia,M,Gold,Inverno,2.9,No,Debit Card,2-Day Shipping,No,No,9,Credit Card,Cada 3 meses
1946,1946,1946,1947,59,Masculino,Calças,Roupas,49,Louisiana,M,White,Verão,4.5,No,Bank Transfer,Standard,No,No,41,Credit Card,Trimestral
1947,1947,1947,1948,59,Masculino,Camisa,Roupas,32,New York,M,Gray,Verão,2.6,No,Debit Card,Store Pickup,No,No,2,PayPal,Mensal
1948,1948,1948,1949,54,Masculino,T-shirt,Roupas,37,Connecticut,L,Brown,Inverno,3.1,No,Debit Card,Next Day Air,No,No,39,PayPal,Cada 2 semanas
1949,1949,1949,1950,63,Masculino,Vestido,Roupas,80,Nebraska,L,Gray,Inverno,4.7,No,Venmo,Store Pickup,No,No,12,PayPal,Trimestral
1950,1950,1950,1951,43,Masculino,Mochila,Acessórios,78,Arkansas,L,Blue,Verão,4.6,No,Cash,Free Shipping,No,No,26,PayPal,Cada 3 meses
1951,1951,1951,1952,33,Masculino,Luvas,Acessórios,53,Connecticut,L,Gold,Verão,2.7,No,Bank Transfer,Next Day Air,No,No,32,Bank Transfer,Cada 2 semanas
1952,1952,1952,1953,57,Masculino,Sapatos,Calçados,82,Maryland,L,Yellow,Verão,4.6,No,PayPal,2-Day Shipping,No,No,50,Cash,Cada 2 semanas
1953,1953,1953,1954,25,Masculino,Saia,Roupas,33,Colorado,XL,Green,Primavera,4.8,No,Cash,Standard,No,No,3,PayPal,Quinzenal
1954,1954,1954,1955,26,Masculino,Luvas,Acessórios,77,Colorado,M,Pink,Inverno,4.2,No,Bank Transfer,Free Shipping,No,No,3,Venmo,Trimestral
1955,1955,1955,1956,50,Masculino,Hoodie,Roupas,56,Maine,M,Pink,Inverno,4.9,No,Credit Card,Express,No,No,37,Cash,Mensal
1956,1956,1956,1957,70,Masculino,Meias,Roupas,37,Oklahoma,M,Pink,Inverno,4.9,No,Cash,Express,No,No,20,Credit Card,Quinzenal
1957,1957,1957,1958,68,Masculino,Luvas,Acessórios,54,South Carolina,M,Cyan,Primavera,4.5,No,Venmo,Store Pickup,No,No,26,Cash,Cada 2 semanas
1958,1958,1958,1959,39,Masculino,Shorts,Roupas,67,Nevada,M,Gray,Inverno,2.7,No,Cash,Store Pickup,No,No,47,Cash,Trimestral
1959,1959,1959,1960,46,Masculino,Sapatos,Calçados,90,Colorado,M,White,Outono,3.1,No,Credit Card,Store Pickup,No,No,7,Credit Card,Cada 3 meses
1960,1960,1960,1961,57,Masculino,Jeans,Roupas,72,Massachusetts,L,Red,Verão,3.3,No,Bank Transfer,2-Day Shipping,No,No,40,Credit Card,Anual
1961,1961,1961,1962,47,Masculino,Botas,Calçados,59,Nevada,L,Black,Verão,2.6,No,Cash,Free Shipping,No,No,45,Debit Card,Trimestral
1962,1962,1962,1963,40,Masculino,Chapéu,Acessórios,45,Iowa,M,Silver,Outono,4.4,No,Debit Card,Standard,No,No,20,PayPal,Quinzenal
1963,1963,1963,1964,52,Masculino,Shorts,Roupas,30,Michigan,L,Pink,Primavera,3.9,No,Bank Transfer,Standard,No,No,11,Credit Card,Semanal
1964,1964,1964,1965,40,Masculino,Calças,Roupas,51,West Virginia,S,Cyan,Verão,4.6,No,PayPal,Express,No,No,50,Debit Card,Mensal
1965,1965,1965,1966,67,Masculino,Suéter,Roupas,90,Indiana,M,White,Outono,4.9,No,Venmo,Express,No,No,25,Debit Card,Trimestral
1966,1966,1966,1967,67,Masculino,Jaqueta,Agasalhos,95,Indiana,XL,Purple,Inverno,3.7,No,Venmo,Express,No,No,5,Credit Card,Quinzenal
1967,1967,1967,1968,37,Masculino,Vestido,Roupas,81,Georgia,L,Yellow,Outono,3.7,No,Venmo,Standard,No,No,4,Venmo,Anual
1968,1968,1968,1969,67,Masculino,Camisa,Roupas,70,Minnesota,S,Blue,Primavera,4.2,No,Credit Card,Standard,No,No,25,Credit Card,Semanal
1969,1969,1969,1970,64,Masculino,Vestido,Roupas,32,Louisiana,S,Cyan,Inverno,3.5,No,PayPal,Next Day Air,No,No,11,Bank Transfer,Quinzenal
1970,1970,1970,1971,28,Masculino,Cinto,Acessórios,94,Maryland,M,Indigo,Primavera,2.9,No,Debit Card,Next Day Air,No,No,4,Credit Card,Cada 2 semanas
1971,1971,1971,1972,54,Masculino,Chapéu,Acessórios,29,Pennsylvania,XL,Indigo,Primavera,3.4,No,PayPal,Next Day Air,No,No,1,Venmo,Mensal
1972,1972,1972,1973,54,Masculino,Mochila,Acessórios,31,Louisiana,M,Silver,Verão,3.3,No,Debit Card,Express,No,No,48,PayPal,Cada 3 meses
1973,1973,1973,1974,24,Masculino,Saia,Roupas,20,Maryland,XL,Red,Outono,4.5,No,Debit Card,Standard,No,No,9,Venmo,Cada 3 meses
1974,1974,1974,1975,27,Masculino,Luvas,Acessórios,44,Tennessee,M,Peach,Inverno,4.6,No,Credit Card,2-Day Shipping,No,No,2,PayPal,Quinzenal
1975,1975,1975,1976,53,Masculino,Jaqueta,Agasalhos,77,Illinois,L,Turquoise,Outono,2.9,No,Credit Card,Express,No,No,4,Cash,Trimestral
1976,1976,1976,1977,32,Masculino,Bolsa,Acessórios,51,Wyoming,M,Pink,Primavera,3.2,No,Debit Card,Next Day Air,No,No,43,PayPal,Quinzenal
1977,1977,1977,1978,24,Masculino,Sandálias,Calçados,49,Florida,M,Teal,Verão,2.6,No,Debit Card,Free Shipping,No,No,32,Bank Transfer,Anual
1978,1978,1978,1979,45,Masculino,Óculos de sol,Acessórios,78,Massachusetts,L,Magenta,Primavera,3.8,No,Cash,Store Pickup,No,No,1,Cash,Trimestral
1979,1979,1979,1980,49,Masculino,Jeans,Roupas,98,Tennessee,L,Blue,Primavera,2.8,No,PayPal,Store Pickup,No,No,38,Debit Card,Quinzenal
1980,1980,1980,1981,51,Masculino,Sandálias,Calçados,94,Iowa,M,Green,Inverno,4.4,No,Venmo,Store Pickup,No,No,25,PayPal,Quinzenal
1981,1981,1981,1982,69,Masculino,Sapatos,Calçados,91,Michigan,L,Violet,Verão,4.7,No,Cash,Express,No,No,42,PayPal,Trimestral
1982,1982,1982,1983,41,Masculino,Óculos de sol,Acessórios,77,Kansas,M,Turquoise,Verão,2.7,No,PayPal,2-Day Shipping,No,No,32,PayPal,Mensal
1983,1983,1983,1984,59,Masculino,Lenço,Acessórios,97,Georgia,M,Pink,Verão,2.6,No,Credit Card,Next Day Air,No,No,21,Debit Card,Trimestral
1984,1984,1984,1985,26,Masculino,Saia,Roupas,58,West Virginia,M,Black,Verão,3.4,No,Bank Transfer,2-Day Shipping,No,No,26,PayPal,Quinzenal
1985,1985,1985,1986,23,Masculino,Luvas,Acessórios,97,Tennessee,M,Gold,Primavera,3.9,No,Cash,2-Day Shipping,No,No,6,Credit Card,Quinzenal
1986,1986,1986,1987,62,Masculino,Casaco,Agasalhos,48,Arkansas,L,Green,Verão,3.4,No,Debit Card,2-Day Shipping,No,No,14,Venmo,Trimestral
1987,1987,1987,1988,69,Masculino,Cinto,Acessórios,23,Vermont,XL,White,Verão,3.4,No,Debit Card,Express,No,No,4,Cash,Trimestral
1988,1988,1988,1989,46,Masculino,Calças,Roupas,79,Virginia,M,Gold,Inverno,3.9,No,Credit Card,Free Shipping,No,No,26,Bank Transfer,Semanal
1989,1989,1989,1990,35,Masculino,Jóias,Acessórios,42,Maryland,S,Charcoal,Primavera,4.0,No,Cash,Express,No,No,39,PayPal,Cada 2 semanas
1990,1990,1990,1991,32,Masculino,Mochila,Acessórios,95,Connecticut,L,White,Primavera,3.4,No,Debit Card,2-Day Shipping,No,No,15,PayPal,Anual
1991,1991,1991,1992,46,Masculino,Tênis,Calçados,29,Missouri,M,Brown,Verão,3.7,No,Venmo,Next Day Air,No,No,1,Venmo,Cada 3 meses
1992,1992,1992,1993,33,Masculino,Hoodie,Roupas,98,New Jersey,L,Gold,Inverno,4.9,No,PayPal,2-Day Shipping,No,No,28,Venmo,Mensal
1993,1993,1993,1994,32,Masculino,Blusa,Roupas,96,Arkansas,S,Purple,Primavera,5.0,No,Cash,Express,No,No,17,Cash,Semanal
1994,1994,1994,1995,33,Masculino,Óculos de sol,Acessórios,66,Nevada,M,Brown,Outono,2.9,No,Bank Transfer,Next Day Air,No,No,24,Credit Card,Semanal
1995,1995,1995,1996,67,Masculino,Botas,Calçados,80,Missouri,S,Teal,Primavera,3.0,No,Credit Card,Standard,No,No,29,Debit Card,Trimestral
1996,1996,1996,1997,67,Masculino,Tênis,Calçados,27,South Dakota,L,Indigo,Verão,3.3,No,Cash,Next Day Air,No,No,18,Cash,Cada 3 meses
1997,1997,1997,1998,42,Masculino,Mochila,Acessórios,25,Connecticut,M,Purple,Outono,4.7,No,PayPal,Express,No,No,10,Debit Card,Cada 2 semanas
1998,1998,1998,1999,20,Masculino,Calças,Roupas,45,Vermont,M,Orange,Outono,3.4,No,Debit Card,2-Day Shipping,No,No,19,Cash,Trimestral
1999,1999,1999,2000,39,Masculino,Meias,Roupas,89,Tennessee,L,Indigo,Inverno,4.6,No,Credit Card,2-Day Shipping,No,No,26,Debit Card,Mensal
2000,2000,2000,2001,26,Masculino,Cinto,Acessórios,27,California,M,Lavender,Inverno,3.6,No,Venmo,2-Day Shipping,No,No,25,Cash,Cada 2 semanas
2001,2001,2001,2002,51,Masculino,Óculos de sol,Acessórios,90,Wyoming,S,Purple,Inverno,2.6,No,Debit Card,Free Shipping,No,No,2,Debit Card,Quinzenal
2002,2002,2002,2003,31,Masculino,Camisa,Roupas,65,New York,M,Red,Verão,2.7,No,Cash,Express,No,No,19,PayPal,Cada 3 meses
2003,2003,2003,2004,68,Masculino,Tênis,Calçados,72,Maine,S,Blue,Primavera,3.1,No,Venmo,Express,No,No,32,Cash,Trimestral
2004,2004,2004,2005,44,Masculino,Sapatos,Calçados,70,Georgia,L,Blue,Outono,3.2,No,Cash,2-Day Shipping,No,No,13,Cash,Cada 2 semanas
2005,2005,2005,2006,18,Masculino,Sandálias,Calçados,82,Tennessee,M,Cyan,Inverno,3.4,No,PayPal,Store Pickup,No,No,30,PayPal,Quinzenal
2006,2006,2006,2007,58,Masculino,Lenço,Acessórios,97,New Mexico,S,Pink,Outono,4.4,No,Debit Card,Express,No,No,2,Credit Card,Anual
2007,2007,2007,2008,26,Masculino,Camisa,Roupas,25,Virginia,M,Silver,Verão,3.2,No,Cash,2-Day Shipping,No,No,8,PayPal,Trimestral
2008,2008,2008,2009,57,Masculino,Saia,Roupas,48,Florida,M,Gray,Primavera,2.5,No,PayPal,Free Shipping,No,No,27,PayPal,Cada 3 meses
2009,2009,2009,2010,37,Masculino,Botas,Calçados,99,Alabama,M,Indigo,Verão,3.8,No,Venmo,Next Day Air,No,No,26,Venmo,Cada 2 semanas
2010,2010,2010,2011,24,Masculino,Suéter,Roupas,21,Texas,M,Maroon,Verão,4.4,No,Venmo,2-Day Shipping,No,No,3,Debit Card,Cada 2 semanas
2011,2011,2011,2012,57,Masculino,Sandálias,Calçados,94,West Virginia,M,Beige,Primavera,3.7,No,Debit Card,Express,No,No,4,Bank Transfer,Mensal
2012,2012,2012,2013,48,Masculino,Jeans,Roupas,53,Nevada,L,Green,Outono,3.2,No,Bank Transfer,Store Pickup,No,No,5,Cash,Quinzenal
2013,2013,2013,2014,39,Masculino,Mochila,Acessórios,70,Virginia,M,Peach,Inverno,4.9,No,PayPal,Standard,No,No,25,Debit Card,Trimestral
2014,2014,2014,2015,51,Masculino,Saia,Roupas,26,Wisconsin,L,Black,Verão,3.9,No,Venmo,Standard,No,No,47,PayPal,Cada 2 semanas
2015,2015,2015,2016,57,Masculino,Cinto,Acessórios,82,Virginia,S,Pink,Verão,4.5,No,Debit Card,Next Day Air,No,No,8,Credit Card,Quinzenal
2016,2016,2016,2017,53,Masculino,Sapatos,Calçados,47,Maine,S,Violet,Inverno,3.4,No,Credit Card,Standard,No,No,20,Debit Card,Quinzenal
2017,2017,2017,2018,70,Masculino,Meias,Roupas,32,Massachusetts,S,Green,Inverno,4.1,No,Venmo,Next Day Air,No,No,42,Bank Transfer,Cada 3 meses
2018,2018,2018,2019,60,Masculino,Mochila,Acessórios,97,Arkansas,S,Gold,Outono,4.5,No,Debit Card,Store Pickup,No,No,20,Bank Transfer,Semanal
2019,2019,2019,2020,31,Masculino,Camisa,Roupas,68,Idaho,S,Red,Inverno,4.7,No,PayPal,Store Pickup,No,No,23,Cash,Quinzenal
2020,2020,2020,2021,41,Masculino,Suéter,Roupas,23,Pennsylvania,M,Beige,Inverno,4.8,No,Credit Card,Next Day Air,No,No,26,Cash,Trimestral
2021,2021,2021,2022,62,Masculino,Bolsa,Acessórios,33,Maine,M,Green,Inverno,4.4,No,Debit Card,Standard,No,No,48,Venmo,Trimestral
2022,2022,2022,2023,59,Masculino,Jóias,Acessórios,38,Alabama,S,Black,Inverno,4.0,No,Bank Transfer,Store Pickup,No,No,16,Cash,Cada 2 semanas
2023,2023,2023,2024,46,Masculino,Meias,Roupas,68,Idaho,S,Teal,Inverno,4.1,No,Bank Transfer,Store Pickup,No,No,28,Cash,Cada 2 semanas
2024,2024,2024,2025,62,Masculino,Meias,Roupas,23,Arkansas,L,Silver,Outono,3.7,No,Bank Transfer,Express,No,No,39,PayPal,Semanal
2025,2025,2025,2026,42,Masculino,Camisa,Roupas,29,Delaware,M,Turquoise,Verão,3.0,No,Bank Transfer,Express,No,No,43,Debit Card,Quinzenal
2026,2026,2026,2027,37,Masculino,Lenço,Acessórios,35,Maine,M,Orange,Inverno,3.6,No,Bank Transfer,Express,No,No,45,Bank Transfer,Cada 3 meses
2027,2027,2027,2028,50,Masculino,Sapatos,Calçados,73,Nebraska,S,Gold,Outono,4.8,No,Venmo,Standard,No,No,50,Credit Card,Cada 3 meses
2028,2028,2028,2029,29,Masculino,Sapatos,Calçados,84,Ohio,XL,Purple,Outono,3.7,No,Cash,2-Day Shipping,No,No,10,Venmo,Cada 2 semanas
2029,2029,2029,2030,25,Masculino,Lenço,Acessórios,23,Montana,M,Pink,Primavera,4.6,No,Bank Transfer,Next Day Air,No,No,40,PayPal,Trimestral
2030,2030,2030,2031,66,Masculino,Óculos de sol,Acessórios,67,New Mexico,S,Green,Verão,2.8,No,Venmo,Standard,No,No,38,Credit Card,Mensal
2031,2031,2031,2032,21,Masculino,Meias,Roupas,51,North Carolina,L,Charcoal,Primavera,4.0,No,Credit Card,Standard,No,No,2,Credit Card,Mensal
2032,2032,2032,2033,46,Masculino,Blusa,Roupas,36,South Carolina,M,Maroon,Inverno,4.2,No,Credit Card,Next Day Air,No,No,13,Cash,Anual
2033,2033,2033,2034,57,Masculino,Jeans,Roupas,55,Illinois,L,Olive,Verão,3.6,No,Cash,Express,No,No,33,Venmo,Anual
2034,2034,2034,2035,61,Masculino,Shorts,Roupas,30,Alabama,M,Peach,Primavera,2.9,No,Credit Card,Store Pickup,No,No,27,PayPal,Mensal
2035,2035,2035,2036,53,Masculino,T-shirt,Roupas,70,Oklahoma,S,Yellow,Verão,4.1,No,Venmo,Express,No,No,43,Bank Transfer,Semanal
2036,2036,2036,2037,37,Masculino,Blusa,Roupas,63,Minnesota,S,Lavender,Inverno,3.1,No,PayPal,Next Day Air,No,No,46,Cash,Semanal
2037,2037,2037,2038,39,Masculino,Cinto,Acessórios,87,Illinois,S,Green,Verão,4.3,No,Cash,Express,No,No,7,Venmo,Cada 2 semanas
2038,2038,2038,2039,53,Masculino,Blusa,Roupas,70,Arkansas,L,Orange,Primavera,4.4,No,Debit Card,Next Day Air,No,No,35,Credit Card,Quinzenal
2039,2039,2039,2040,35,Masculino,T-shirt,Roupas,51,Minnesota,M,Olive,Primavera,3.1,No,Cash,Next Day Air,No,No,31,Debit Card,Cada 2 semanas
2040,2040,2040,2041,69,Masculino,Jóias,Acessórios,25,South Carolina,XL,Gray,Primavera,2.9,No,Debit Card,Free Shipping,No,No,42,Venmo,Trimestral
2041,2041,2041,2042,66,Masculino,Jaqueta,Agasalhos,32,New York,S,Lavender,Inverno,3.2,No,Cash,Next Day Air,No,No,14,PayPal,Cada 2 semanas
2042,2042,2042,2043,19,Masculino,Sapatos,Calçados,52,Alabama,M,Red,Primavera,4.0,No,Credit Card,2-Day Shipping,No,No,35,Venmo,Mensal
2043,2043,2043,2044,47,Masculino,Luvas,Acessórios,33,New York,M,Charcoal,Verão,2.7,No,PayPal,Standard,No,No,49,PayPal,Semanal
2044,2044,2044,2045,49,Masculino,Jeans,Roupas,68,Missouri,L,Orange,Primavera,3.0,No,Cash,Free Shipping,No,No,17,PayPal,Quinzenal
2045,2045,2045,2046,31,Masculino,Jóias,Acessórios,20,Georgia,M,Red,Outono,4.4,No,PayPal,Express,No,No,26,PayPal,Trimestral
2046,2046,2046,2047,39,Masculino,Calças,Roupas,32,Oklahoma,M,Maroon,Inverno,2.8,No,Bank Transfer,Free Shipping,No,No,30,Cash,Cada 3 meses
2047,2047,2047,2048,58,Masculino,Jóias,Acessórios,82,Connecticut,M,Silver,Verão,3.1,No,Cash,Store Pickup,No,No,32,Cash,Anual
2048,2048,2048,2049,45,Masculino,Tênis,Calçados,64,Michigan,XL,Pink,Inverno,3.9,No,Credit Card,Express,No,No,35,Bank Transfer,Trimestral
2049,2049,2049,2050,68,Masculino,Botas,Calçados,24,Rhode Island,L,Blue,Outono,2.7,No,Debit Card,Standard,No,No,15,Venmo,Anual
2050,2050,2050,2051,35,Masculino,Chapéu,Acessórios,96,Mississippi,M,Teal,Verão,3.4,No,Credit Card,Store Pickup,No,No,10,Debit Card,Anual
2051,2051,2051,2052,65,Masculino,T-shirt,Roupas,94,Massachusetts,L,Black,Primavera,3.8,No,Cash,Free Shipping,No,No,14,Credit Card,Mensal
2052,2052,2052,2053,45,Masculino,Mochila,Acessórios,48,New Hampshire,M,Gray,Inverno,3.7,No,PayPal,2-Day Shipping,No,No,30,Bank Transfer,Anual
2053,2053,2053,2054,19,Masculino,Óculos de sol,Acessórios,60,Wyoming,S,Purple,Primavera,4.5,No,Bank Transfer,2-Day Shipping,No,No,16,Credit Card,Quinzenal
2054,2054,2054,2055,65,Masculino,Suéter,Roupas,56,New Jersey,XL,Gold,Primavera,2.9,No,PayPal,Express,No,No,14,PayPal,Anual
2055,2055,2055,2056,28,Masculino,Bolsa,Acessórios,33,Texas,M,Silver,Outono,3.4,No,Debit Card,2-Day Shipping,No,No,28,Bank Transfer,Semanal
2056,2056,2056,2057,55,Masculino,Mochila,Acessórios,46,Minnesota,L,Blue,Primavera,4.4,No,Cash,2-Day Shipping,No,No,29,PayPal,Mensal
2057,2057,2057,2058,66,Masculino,Meias,Roupas,37,South Dakota,L,Yellow,Primavera,4.2,No,Credit Card,Standard,No,No,5,PayPal,Cada 3 meses
2058,2058,2058,2059,29,Masculino,Camisa,Roupas,98,Washington,M,Brown,Inverno,3.3,No,Debit Card,Store Pickup,No,No,17,Bank Transfer,Trimestral
2059,2059,2059,2060,56,Masculino,Shorts,Roupas,50,California,XL,Beige,Primavera,3.7,No,Cash,Express,No,No,50,PayPal,Semanal
2060,2060,2060,2061,21,Masculino,Cinto,Acessórios,63,Wisconsin,M,Blue,Outono,3.2,No,Debit Card,Next Day Air,No,No,23,Bank Transfer,Trimestral
2061,2061,2061,2062,32,Masculino,Suéter,Roupas,70,Michigan,S,Magenta,Verão,2.6,No,PayPal,Store Pickup,No,No,22,Debit Card,Anual
2062,2062,2062,2063,54,Masculino,Casaco,Agasalhos,63,South Carolina,L,Silver,Outono,2.8,No,PayPal,Standard,No,No,15,Cash,Trimestral
2063,2063,2063,2064,61,Masculino,Shorts,Roupas,86,Indiana,M,Cyan,Outono,2.9,No,Venmo,Standard,No,No,32,Cash,Mensal
2064,2064,2064,2065,31,Masculino,Sapatos,Calçados,99,Arkansas,M,Green,Verão,4.0,No,Bank Transfer,2-Day Shipping,No,No,5,Bank Transfer,Mensal
2065,2065,2065,2066,27,Masculino,Tênis,Calçados,40,Oregon,M,Blue,Primavera,2.9,No,PayPal,Free Shipping,No,No,6,Bank Transfer,Cada 2 semanas
